District_Name,Season,Yield_Production,Crop,Yield_Remarks
KOKRAJHAR,Kharif,195,Tur,0
KOKRAJHAR,Kharif,199,Tur,0
KOKRAJHAR,Kharif,209,Tur,0
KOKRAJHAR,Kharif,187,Tur,0
KOKRAJHAR,Kharif,182,Tur,0
KOKRAJHAR,Kharif,177,Tur,0
KOKRAJHAR,Kharif,173,Tur,0
KOKRAJHAR,Kharif,273,Tur,1
KOKRAJHAR,Kharif,350,Tur,0
KOKRAJHAR,Kharif,364,Tur,1
KOKRAJHAR,Kharif,381,Tur,1
KOKRAJHAR,Kharif,372,Tur,1
KOKRAJHAR,Kharif,437,Tur,1
LAKHIMPUR,Kharif,50,Tur,1
LAKHIMPUR,Kharif,54,Tur,1
LAKHIMPUR,Kharif,49,Tur,0
LAKHIMPUR,Kharif,56,Tur,0
LAKHIMPUR,Kharif,47,Tur,0
LAKHIMPUR,Kharif,42,Tur,1
LAKHIMPUR,Kharif,44,Tur,1
LAKHIMPUR,Kharif,49,Tur,0
LAKHIMPUR,Kharif,41,Tur,1
LAKHIMPUR,Kharif,41,Tur,1
LAKHIMPUR,Kharif,42,Tur,0
LAKHIMPUR,Kharif,37,Tur,0
LAKHIMPUR,Kharif,35,Tur,1
LAKHIMPUR,Kharif,153,Tur,1
LAKHIMPUR,Kharif,92,Tur,0
LAKHIMPUR,Kharif,41,Tur,0
LAKHIMPUR,Kharif,29,Tur,0
LAKHIMPUR,Kharif,36,Tur,0
MARIGAON,Kharif,120,Tur,0
MARIGAON,Kharif,120,Tur,1
MARIGAON,Kharif,200,Tur,1
MARIGAON,Kharif,200,Tur,0
MARIGAON,Kharif,160,Tur,0
MARIGAON,Kharif,166,Tur,1
MARIGAON,Kharif,120,Tur,0
MARIGAON,Kharif,129,Tur,1
MARIGAON,Kharif,89,Tur,0
MARIGAON,Kharif,34,Tur,1
MARIGAON,Kharif,32,Tur,0
MARIGAON,Kharif,35,Tur,0
MARIGAON,Kharif,47,Tur,0
MARIGAON,Kharif,59,Tur,1
MARIGAON,Kharif,74,Tur,0
MARIGAON,Kharif,98,Tur,1
MARIGAON,Kharif,109,Tur,1
MARIGAON,Kharif,106,Tur,1
NAGAON,Kharif,1110,Tur,1
NAGAON,Kharif,1614,Tur,1
NAGAON,Kharif,1226,Tur,0
NAGAON,Kharif,1073,Tur,1
NAGAON,Kharif,1039,Tur,0
NAGAON,Kharif,1031,Tur,1
NAGAON,Kharif,1029,Tur,1
NAGAON,Kharif,906,Tur,1
NAGAON,Kharif,842,Tur,1
NAGAON,Kharif,843,Tur,1
NAGAON,Kharif,831,Tur,1
NAGAON,Kharif,303,Tur,1
NAGAON,Kharif,654,Tur,1
NAGAON,Kharif,662,Tur,0
NAGAON,Kharif,425,Tur,1
NAGAON,Kharif,375,Tur,1
NAGAON,Kharif,419,Tur,0
NAGAON,Kharif,492,Tur,1
NALBARI,Kharif,195,Tur,1
NALBARI,Kharif,186,Tur,1
NALBARI,Kharif,182,Tur,0
NALBARI,Kharif,182,Tur,1
NALBARI,Kharif,177,Tur,1
NALBARI,Kharif,180,Tur,0
NALBARI,Kharif,114,Tur,0
NALBARI,Kharif,192,Tur,1
NALBARI,Kharif,104,Tur,0
NALBARI,Kharif,86,Tur,1
NALBARI,Kharif,78,Tur,1
NALBARI,Kharif,55,Tur,1
NALBARI,Kharif,57,Tur,1
NALBARI,Kharif,58,Tur,1
NALBARI,Kharif,60,Tur,0
NALBARI,Kharif,67,Tur,1
NALBARI,Kharif,67,Tur,0
NALBARI,Kharif,69,Tur,1
SIVASAGAR,Kharif,13,Tur,1
SIVASAGAR,Kharif,13,Tur,1
SIVASAGAR,Kharif,8,Tur,1
SIVASAGAR,Kharif,9,Tur,1
SIVASAGAR,Kharif,10,Tur,0
SIVASAGAR,Kharif,12,Tur,1
SIVASAGAR,Kharif,13,Tur,1
SIVASAGAR,Kharif,12,Tur,1
SIVASAGAR,Kharif,20,Tur,1
SIVASAGAR,Kharif,16,Tur,1
SIVASAGAR,Kharif,17,Tur,0
SIVASAGAR,Kharif,9,Tur,1
SIVASAGAR,Kharif,18,Tur,0
SIVASAGAR,Kharif,37,Tur,0
SIVASAGAR,Kharif,21,Tur,0
SIVASAGAR,Kharif,26,Tur,0
SIVASAGAR,Kharif,20,Tur,0
SIVASAGAR,Kharif,26,Tur,0
SONITPUR,Kharif,239,Tur,0
SONITPUR,Kharif,269,Tur,0
SONITPUR,Kharif,286,Tur,0
SONITPUR,Kharif,309,Tur,1
SONITPUR,Kharif,312,Tur,0
SONITPUR,Kharif,336,Tur,1
SONITPUR,Kharif,413,Tur,1
SONITPUR,Kharif,405,Tur,1
SONITPUR,Kharif,414,Tur,1
SONITPUR,Kharif,417,Tur,1
SONITPUR,Kharif,403,Tur,1
SONITPUR,Kharif,339,Tur,0
SONITPUR,Kharif,306,Tur,0
SONITPUR,Kharif,386,Tur,0
SONITPUR,Kharif,384,Tur,1
SONITPUR,Kharif,476,Tur,1
SONITPUR,Kharif,576,Tur,0
SONITPUR,Kharif,660,Tur,1
TINSUKIA,Kharif,119,Tur,1
TINSUKIA,Kharif,63,Tur,0
TINSUKIA,Kharif,65,Tur,0
TINSUKIA,Kharif,90,Tur,1
TINSUKIA,Kharif,89,Tur,1
TINSUKIA,Kharif,77,Tur,0
TINSUKIA,Kharif,70,Tur,0
TINSUKIA,Kharif,53,Tur,0
TINSUKIA,Kharif,69,Tur,0
TINSUKIA,Kharif,66,Tur,0
TINSUKIA,Kharif,60,Tur,1
TINSUKIA,Kharif,57,Tur,1
TINSUKIA,Kharif,83,Tur,0
TINSUKIA,Kharif,85,Tur,0
TINSUKIA,Kharif,74,Tur,1
TINSUKIA,Kharif,80,Tur,0
TINSUKIA,Kharif,91,Tur,1
TINSUKIA,Kharif,79,Tur,0
UDALGURI,Kharif,133,Tur,1
UDALGURI,Kharif,127,Tur,0
UDALGURI,Kharif,98,Tur,0
UDALGURI,Kharif,221,Tur,0
UDALGURI,Kharif,190,Tur,1
UDALGURI,Kharif,150,Tur,0
UDALGURI,Kharif,169,Tur,1
UDALGURI,Kharif,162,Tur,1
UDALGURI,Kharif,210,Tur,1
UDALGURI,Kharif,199,Tur,1
ARARIA,Kharif,426,Tur,1
ARARIA,Kharif,822,Tur,0
ARARIA,Kharif,1225,Tur,1
ARARIA,Kharif,2826,Tur,0
ARARIA,Kharif,677,Tur,1
ARARIA,Kharif,369,Tur,1
ARARIA,Kharif,3522,Tur,1
ARARIA,Kharif,1457,Tur,1
ARARIA,Kharif,279,Tur,1
ARARIA,Kharif,401,Tur,1
ARARIA,Kharif,394,Tur,1
ARARIA,Kharif,482,Tur,1
ARARIA,Kharif,432,Tur,0
ARARIA,Kharif,70,Tur,1
ARARIA,Kharif,224,Tur,1
ARARIA,Kharif,117,Tur,0
ARARIA,Kharif,465,Tur,1
ARARIA,Kharif,7,Tur,1
ARWAL,Kharif,96,Tur,1
ARWAL,Kharif,24,Tur,0
ARWAL,Kharif,149,Tur,1
ARWAL,Kharif,68,Tur,1
ARWAL,Kharif,118,Tur,0
ARWAL,Kharif,647,Tur,0
ARWAL,Kharif,518,Tur,1
ARWAL,Kharif,655,Tur,0
ARWAL,Kharif,529,Tur,1
ARWAL,Kharif,548,Tur,1
ARWAL,Kharif,69,Tur,1
AURANGABAD,Kharif,531,Tur,1
AURANGABAD,Kharif,1446,Tur,1
AURANGABAD,Kharif,896,Tur,0
AURANGABAD,Kharif,381,Tur,1
AURANGABAD,Kharif,724,Tur,0
AURANGABAD,Kharif,1154,Tur,1
AURANGABAD,Kharif,579,Tur,1
AURANGABAD,Kharif,1169,Tur,1
AURANGABAD,Kharif,973,Tur,1
AURANGABAD,Kharif,2252,Tur,1
AURANGABAD,Kharif,1372,Tur,0
AURANGABAD,Kharif,1451,Tur,1
AURANGABAD,Kharif,1264,Tur,1
AURANGABAD,Kharif,766,Tur,1
AURANGABAD,Kharif,2543,Tur,1
AURANGABAD,Kharif,2275,Tur,1
AURANGABAD,Kharif,2179,Tur,0
AURANGABAD,Kharif,2520,Tur,1
BANKA,Kharif,495,Tur,0
BANKA,Kharif,1827,Tur,0
BANKA,Kharif,1675,Tur,0
BANKA,Kharif,704,Tur,0
BANKA,Kharif,1556,Tur,0
BANKA,Kharif,760,Tur,0
BANKA,Kharif,829,Tur,0
BANKA,Kharif,791,Tur,0
BANKA,Kharif,617,Tur,0
BANKA,Kharif,1725,Tur,1
BANKA,Kharif,2863,Tur,0
BANKA,Kharif,1527,Tur,1
BANKA,Kharif,1238,Tur,1
BANKA,Kharif,529,Tur,1
BANKA,Kharif,487,Tur,1
BANKA,Kharif,502,Tur,1
BANKA,Kharif,2248,Tur,1
BANKA,Kharif,350,Tur,0
BEGUSARAI,Kharif,1572,Tur,0
BEGUSARAI,Kharif,1607,Tur,0
BEGUSARAI,Kharif,2117,Tur,1
BEGUSARAI,Kharif,2487,Tur,1
BEGUSARAI,Kharif,1826,Tur,0
BEGUSARAI,Kharif,1839,Tur,1
BEGUSARAI,Kharif,1006,Tur,1
BEGUSARAI,Kharif,1844,Tur,0
BEGUSARAI,Kharif,1644,Tur,0
BEGUSARAI,Kharif,1205,Tur,1
BEGUSARAI,Kharif,1869,Tur,1
BEGUSARAI,Kharif,1599,Tur,0
BEGUSARAI,Kharif,895,Tur,0
BEGUSARAI,Kharif,983,Tur,0
BEGUSARAI,Kharif,1455,Tur,0
BEGUSARAI,Kharif,2524,Tur,0
BEGUSARAI,Kharif,582,Tur,1
BEGUSARAI,Kharif,1132,Tur,1
BHAGALPUR,Kharif,978,Tur,0
BHAGALPUR,Kharif,2367,Tur,0
BHAGALPUR,Kharif,709,Tur,1
BHAGALPUR,Kharif,1257,Tur,0
BHAGALPUR,Kharif,935,Tur,1
BHAGALPUR,Kharif,803,Tur,0
BHAGALPUR,Kharif,1076,Tur,1
BHAGALPUR,Kharif,1139,Tur,0
BHAGALPUR,Kharif,1362,Tur,0
BHAGALPUR,Kharif,968,Tur,0
BHAGALPUR,Kharif,657,Tur,1
BHAGALPUR,Kharif,509,Tur,0
BHAGALPUR,Kharif,2127,Tur,1
BHAGALPUR,Kharif,940,Tur,1
BHAGALPUR,Kharif,543,Tur,1
BHAGALPUR,Kharif,633,Tur,1
BHAGALPUR,Kharif,1079,Tur,1
BHAGALPUR,Kharif,473,Tur,0
BHOJPUR,Kharif,1152,Tur,1
BHOJPUR,Kharif,941,Tur,0
BHOJPUR,Kharif,843,Tur,1
BHOJPUR,Kharif,1098,Tur,1
BHOJPUR,Kharif,1290,Tur,1
BHOJPUR,Kharif,1375,Tur,1
BHOJPUR,Kharif,802,Tur,1
BHOJPUR,Kharif,1892,Tur,1
BHOJPUR,Kharif,2374,Tur,1
BHOJPUR,Kharif,2441,Tur,1
BHOJPUR,Kharif,2428,Tur,0
BHOJPUR,Kharif,1885,Tur,1
BHOJPUR,Kharif,4364,Tur,1
BHOJPUR,Kharif,2313,Tur,0
BHOJPUR,Kharif,3452,Tur,1
BHOJPUR,Kharif,9268,Tur,1
BHOJPUR,Kharif,2321,Tur,1
BHOJPUR,Kharif,1928,Tur,0
BUXAR,Kharif,935,Tur,1
BUXAR,Kharif,1111,Tur,1
BUXAR,Kharif,1375,Tur,0
BUXAR,Kharif,838,Tur,0
BUXAR,Kharif,557,Tur,1
BUXAR,Kharif,1023,Tur,0
BUXAR,Kharif,1254,Tur,1
BUXAR,Kharif,1167,Tur,1
BUXAR,Kharif,1365,Tur,1
BUXAR,Kharif,422,Tur,1
BUXAR,Kharif,974,Tur,1
BUXAR,Kharif,360,Tur,0
BUXAR,Kharif,439,Tur,1
BUXAR,Kharif,597,Tur,0
BUXAR,Kharif,845,Tur,1
BUXAR,Kharif,451,Tur,1
BUXAR,Kharif,965,Tur,1
BUXAR,Kharif,689,Tur,1
DARBHANGA,Kharif,1665,Tur,1
DARBHANGA,Kharif,1106,Tur,0
DARBHANGA,Kharif,901,Tur,1
DARBHANGA,Kharif,1248,Tur,1
DARBHANGA,Kharif,537,Tur,1
DARBHANGA,Kharif,467,Tur,1
DARBHANGA,Kharif,194,Tur,1
DARBHANGA,Kharif,321,Tur,0
DARBHANGA,Kharif,276,Tur,1
DARBHANGA,Kharif,265,Tur,0
DARBHANGA,Kharif,187,Tur,0
DARBHANGA,Kharif,137,Tur,0
DARBHANGA,Kharif,87,Tur,0
DARBHANGA,Kharif,397,Tur,0
DARBHANGA,Kharif,474,Tur,0
DARBHANGA,Kharif,609,Tur,0
DARBHANGA,Kharif,374,Tur,0
DARBHANGA,Kharif,283,Tur,0
GAYA,Kharif,2587,Tur,1
GAYA,Kharif,2896,Tur,0
GAYA,Kharif,2995,Tur,1
GAYA,Kharif,2708,Tur,1
GAYA,Kharif,4552,Tur,1
GAYA,Kharif,2371,Tur,1
GAYA,Kharif,2272,Tur,1
GAYA,Kharif,2152,Tur,1
GAYA,Kharif,2500,Tur,0
GAYA,Kharif,2452,Tur,0
GAYA,Kharif,2967,Tur,0
GAYA,Kharif,2115,Tur,1
GAYA,Kharif,1880,Tur,1
GAYA,Kharif,1013,Tur,0
GAYA,Kharif,1553,Tur,1
GAYA,Kharif,1566,Tur,1
GAYA,Kharif,1589,Tur,0
GAYA,Kharif,2716,Tur,0
GOPALGANJ,Kharif,3708,Tur,1
GOPALGANJ,Kharif,2519,Tur,1
GOPALGANJ,Kharif,2304,Tur,0
GOPALGANJ,Kharif,2431,Tur,0
GOPALGANJ,Kharif,3031,Tur,0
GOPALGANJ,Kharif,1100,Tur,0
GOPALGANJ,Kharif,1302,Tur,0
GOPALGANJ,Kharif,2196,Tur,1
GOPALGANJ,Kharif,3130,Tur,1
GOPALGANJ,Kharif,1344,Tur,0
GOPALGANJ,Kharif,1576,Tur,0
GOPALGANJ,Kharif,1234,Tur,1
GOPALGANJ,Kharif,1499,Tur,0
GOPALGANJ,Kharif,1469,Tur,1
GOPALGANJ,Kharif,687,Tur,0
GOPALGANJ,Kharif,975,Tur,1
GOPALGANJ,Kharif,570,Tur,0
GOPALGANJ,Kharif,605,Tur,0
JAMUI,Kharif,229,Tur,0
JAMUI,Kharif,591,Tur,1
JAMUI,Kharif,443,Tur,0
JAMUI,Kharif,394,Tur,1
JAMUI,Kharif,274,Tur,1
JAMUI,Kharif,341,Tur,1
JAMUI,Kharif,1231,Tur,1
JAMUI,Kharif,1215,Tur,1
JAMUI,Kharif,660,Tur,0
JAMUI,Kharif,185,Tur,1
JAMUI,Kharif,143,Tur,0
JAMUI,Kharif,670,Tur,1
JAMUI,Kharif,205,Tur,1
JAMUI,Kharif,150,Tur,1
JAMUI,Kharif,173,Tur,1
JAMUI,Kharif,172,Tur,1
JAMUI,Kharif,420,Tur,1
JAMUI,Kharif,954,Tur,1
JEHANABAD,Kharif,302,Tur,1
JEHANABAD,Kharif,274,Tur,0
JEHANABAD,Kharif,179,Tur,1
JEHANABAD,Kharif,185,Tur,1
JEHANABAD,Kharif,469,Tur,0
JEHANABAD,Kharif,278,Tur,1
JEHANABAD,Kharif,558,Tur,1
JEHANABAD,Kharif,124,Tur,1
JEHANABAD,Kharif,381,Tur,0
JEHANABAD,Kharif,466,Tur,1
JEHANABAD,Kharif,273,Tur,1
JEHANABAD,Kharif,128,Tur,0
JEHANABAD,Kharif,197,Tur,0
JEHANABAD,Kharif,166,Tur,1
JEHANABAD,Kharif,231,Tur,0
JEHANABAD,Kharif,243,Tur,1
JEHANABAD,Kharif,206,Tur,1
JEHANABAD,Kharif,231,Tur,1
KAIMUR (BHABUA),Kharif,2114,Tur,1
KAIMUR (BHABUA),Kharif,2061,Tur,1
KAIMUR (BHABUA),Kharif,1253,Tur,0
KAIMUR (BHABUA),Kharif,1966,Tur,1
KAIMUR (BHABUA),Kharif,1826,Tur,0
KAIMUR (BHABUA),Kharif,2049,Tur,1
KAIMUR (BHABUA),Kharif,1697,Tur,1
KAIMUR (BHABUA),Kharif,3737,Tur,1
KAIMUR (BHABUA),Kharif,731,Tur,1
KAIMUR (BHABUA),Kharif,2793,Tur,1
KAIMUR (BHABUA),Kharif,1889,Tur,0
KAIMUR (BHABUA),Kharif,2455,Tur,1
KAIMUR (BHABUA),Kharif,3020,Tur,1
KAIMUR (BHABUA),Kharif,2904,Tur,1
KAIMUR (BHABUA),Kharif,2361,Tur,1
KAIMUR (BHABUA),Kharif,3472,Tur,1
KAIMUR (BHABUA),Kharif,2919,Tur,0
KAIMUR (BHABUA),Kharif,2432,Tur,1
KATIHAR,Kharif,356,Tur,0
KATIHAR,Kharif,445,Tur,0
KATIHAR,Kharif,179,Tur,0
KATIHAR,Kharif,138,Tur,0
KATIHAR,Kharif,134,Tur,0
KATIHAR,Kharif,97,Tur,0
KATIHAR,Kharif,106,Tur,0
KATIHAR,Kharif,93,Tur,0
KATIHAR,Kharif,58,Tur,0
KATIHAR,Kharif,58,Tur,1
KATIHAR,Kharif,27,Tur,0
KATIHAR,Kharif,32,Tur,1
KATIHAR,Kharif,39,Tur,1
KATIHAR,Kharif,17,Tur,1
KATIHAR,Kharif,118,Tur,1
KATIHAR,Kharif,76,Tur,1
KATIHAR,Kharif,125,Tur,1
KATIHAR,Kharif,33,Tur,0
KHAGARIA,Kharif,494,Tur,0
KHAGARIA,Kharif,569,Tur,0
KHAGARIA,Kharif,307,Tur,1
KHAGARIA,Kharif,496,Tur,1
KHAGARIA,Kharif,408,Tur,0
KHAGARIA,Kharif,156,Tur,1
KHAGARIA,Kharif,258,Tur,1
KHAGARIA,Kharif,243,Tur,0
KHAGARIA,Kharif,275,Tur,0
KHAGARIA,Kharif,158,Tur,1
KHAGARIA,Kharif,258,Tur,1
KHAGARIA,Kharif,325,Tur,0
KHAGARIA,Kharif,304,Tur,0
KHAGARIA,Kharif,301,Tur,0
KHAGARIA,Kharif,326,Tur,0
KHAGARIA,Kharif,474,Tur,0
KHAGARIA,Kharif,370,Tur,1
KHAGARIA,Kharif,359,Tur,1
KISHANGANJ,Kharif,84,Tur,0
KISHANGANJ,Kharif,102,Tur,0
KISHANGANJ,Kharif,78,Tur,1
KISHANGANJ,Kharif,53,Tur,0
KISHANGANJ,Kharif,339,Tur,1
KISHANGANJ,Kharif,313,Tur,0
KISHANGANJ,Kharif,260,Tur,1
KISHANGANJ,Kharif,249,Tur,0
KISHANGANJ,Kharif,292,Tur,0
KISHANGANJ,Kharif,73,Tur,0
KISHANGANJ,Kharif,56,Tur,1
KISHANGANJ,Kharif,51,Tur,0
KISHANGANJ,Kharif,60,Tur,1
KISHANGANJ,Kharif,26,Tur,1
KISHANGANJ,Kharif,82,Tur,1
KISHANGANJ,Kharif,39,Tur,1
KISHANGANJ,Kharif,60,Tur,1
KISHANGANJ,Kharif,53,Tur,0
LAKHISARAI,Kharif,57,Tur,1
LAKHISARAI,Kharif,134,Tur,0
LAKHISARAI,Kharif,157,Tur,1
LAKHISARAI,Kharif,165,Tur,1
LAKHISARAI,Kharif,240,Tur,1
LAKHISARAI,Kharif,203,Tur,1
LAKHISARAI,Kharif,144,Tur,1
LAKHISARAI,Kharif,287,Tur,1
LAKHISARAI,Kharif,279,Tur,1
LAKHISARAI,Kharif,286,Tur,1
LAKHISARAI,Kharif,285,Tur,0
LAKHISARAI,Kharif,366,Tur,1
LAKHISARAI,Kharif,323,Tur,1
LAKHISARAI,Kharif,630,Tur,0
LAKHISARAI,Kharif,521,Tur,1
LAKHISARAI,Kharif,1381,Tur,1
LAKHISARAI,Kharif,1242,Tur,1
LAKHISARAI,Kharif,128,Tur,0
MADHEPURA,Kharif,144,Tur,1
MADHEPURA,Kharif,138,Tur,1
MADHEPURA,Kharif,155,Tur,0
MADHEPURA,Kharif,22,Tur,0
MADHEPURA,Kharif,22,Tur,1
MADHEPURA,Kharif,2,Tur,0
MADHEPURA,Kharif,41,Tur,1
MADHEPURA,Kharif,43,Tur,1
MADHEPURA,Kharif,30,Tur,1
MADHEPURA,Kharif,76,Tur,1
MADHEPURA,Kharif,51,Tur,1
MADHEPURA,Kharif,8,Tur,0
MADHEPURA,Kharif,13,Tur,1
MADHEPURA,Kharif,17,Tur,0
MADHEPURA,Kharif,21,Tur,1
MADHEPURA,Kharif,23,Tur,1
MADHEPURA,Kharif,78,Tur,1
MADHEPURA,Kharif,17,Tur,1
MADHUBANI,Kharif,1344,Tur,1
MADHUBANI,Kharif,1116,Tur,0
MADHUBANI,Kharif,1509,Tur,1
MADHUBANI,Kharif,1420,Tur,1
MADHUBANI,Kharif,589,Tur,1
MADHUBANI,Kharif,1279,Tur,1
MADHUBANI,Kharif,647,Tur,1
MADHUBANI,Kharif,859,Tur,0
MADHUBANI,Kharif,647,Tur,1
MADHUBANI,Kharif,589,Tur,0
MADHUBANI,Kharif,221,Tur,0
MADHUBANI,Kharif,6,Tur,0
MADHUBANI,Kharif,2,Tur,0
MADHUBANI,Kharif,7,Tur,0
MADHUBANI,Kharif,17,Tur,0
MADHUBANI,Kharif,53,Tur,0
MADHUBANI,Kharif,42,Tur,0
MADHUBANI,Kharif,92,Tur,0
MUNGER,Kharif,270,Tur,1
MUNGER,Kharif,348,Tur,0
MUNGER,Kharif,82,Tur,1
MUNGER,Kharif,73,Tur,1
MUNGER,Kharif,72,Tur,1
MUNGER,Kharif,104,Tur,1
MUNGER,Kharif,60,Tur,1
MUNGER,Kharif,119,Tur,1
MUNGER,Kharif,152,Tur,0
MUNGER,Kharif,154,Tur,0
MUNGER,Kharif,173,Tur,0
MUNGER,Kharif,237,Tur,1
MUNGER,Kharif,256,Tur,1
MUNGER,Kharif,312,Tur,0
MUNGER,Kharif,373,Tur,1
MUNGER,Kharif,334,Tur,1
MUNGER,Kharif,91,Tur,0
MUNGER,Kharif,72,Tur,0
MUZAFFARPUR,Kharif,3058,Tur,1
MUZAFFARPUR,Kharif,2153,Tur,1
MUZAFFARPUR,Kharif,3115,Tur,0
MUZAFFARPUR,Kharif,2230,Tur,0
MUZAFFARPUR,Kharif,4563,Tur,0
MUZAFFARPUR,Kharif,2354,Tur,0
MUZAFFARPUR,Kharif,3992,Tur,0
MUZAFFARPUR,Kharif,2728,Tur,1
MUZAFFARPUR,Kharif,1901,Tur,1
MUZAFFARPUR,Kharif,1442,Tur,0
MUZAFFARPUR,Kharif,453,Tur,0
MUZAFFARPUR,Kharif,708,Tur,1
MUZAFFARPUR,Kharif,1485,Tur,0
MUZAFFARPUR,Kharif,3322,Tur,1
MUZAFFARPUR,Kharif,1952,Tur,0
MUZAFFARPUR,Kharif,2809,Tur,1
MUZAFFARPUR,Kharif,599,Tur,0
MUZAFFARPUR,Kharif,1103,Tur,0
NALANDA,Kharif,745,Tur,0
NALANDA,Kharif,789,Tur,1
NALANDA,Kharif,365,Tur,0
NALANDA,Kharif,1052,Tur,1
NALANDA,Kharif,366,Tur,1
NALANDA,Kharif,304,Tur,1
NALANDA,Kharif,413,Tur,1
NALANDA,Kharif,323,Tur,1
NALANDA,Kharif,503,Tur,0
NALANDA,Kharif,399,Tur,1
NALANDA,Kharif,3058,Tur,0
NALANDA,Kharif,2552,Tur,1
NALANDA,Kharif,390,Tur,1
NALANDA,Kharif,680,Tur,1
NALANDA,Kharif,581,Tur,1
NALANDA,Kharif,607,Tur,1
NALANDA,Kharif,874,Tur,1
NALANDA,Kharif,373,Tur,1
NAWADA,Kharif,679,Tur,1
NAWADA,Kharif,1114,Tur,0
NAWADA,Kharif,838,Tur,1
NAWADA,Kharif,591,Tur,1
NAWADA,Kharif,915,Tur,0
NAWADA,Kharif,978,Tur,1
NAWADA,Kharif,821,Tur,1
NAWADA,Kharif,880,Tur,1
NAWADA,Kharif,798,Tur,0
NAWADA,Kharif,588,Tur,1
NAWADA,Kharif,701,Tur,1
NAWADA,Kharif,648,Tur,0
NAWADA,Kharif,1127,Tur,0
NAWADA,Kharif,1389,Tur,1
NAWADA,Kharif,1319,Tur,0
NAWADA,Kharif,1299,Tur,1
NAWADA,Kharif,932,Tur,1
NAWADA,Kharif,691,Tur,1
PASHCHIM CHAMPARAN,Kharif,9527,Tur,1
PASHCHIM CHAMPARAN,Kharif,14905,Tur,1
PASHCHIM CHAMPARAN,Kharif,7603,Tur,0
PASHCHIM CHAMPARAN,Kharif,9290,Tur,1
PASHCHIM CHAMPARAN,Kharif,8201,Tur,0
PASHCHIM CHAMPARAN,Kharif,4925,Tur,1
PASHCHIM CHAMPARAN,Kharif,6613,Tur,1
PASHCHIM CHAMPARAN,Kharif,6757,Tur,1
PASHCHIM CHAMPARAN,Kharif,11288,Tur,1
PASHCHIM CHAMPARAN,Kharif,12553,Tur,1
PASHCHIM CHAMPARAN,Kharif,10438,Tur,0
PASHCHIM CHAMPARAN,Kharif,6473,Tur,1
PASHCHIM CHAMPARAN,Kharif,4593,Tur,1
PASHCHIM CHAMPARAN,Kharif,5540,Tur,1
PASHCHIM CHAMPARAN,Kharif,2266,Tur,1
PASHCHIM CHAMPARAN,Kharif,766,Tur,1
PASHCHIM CHAMPARAN,Kharif,714,Tur,0
PASHCHIM CHAMPARAN,Kharif,750,Tur,1
PATNA,Kharif,1136,Tur,0
PATNA,Kharif,2579,Tur,0
PATNA,Kharif,2803,Tur,0
PATNA,Kharif,2392,Tur,0
PATNA,Kharif,800,Tur,0
PATNA,Kharif,823,Tur,0
PATNA,Kharif,414,Tur,0
PATNA,Kharif,344,Tur,0
PATNA,Kharif,276,Tur,0
PATNA,Kharif,460,Tur,1
PATNA,Kharif,292,Tur,0
PATNA,Kharif,268,Tur,1
PATNA,Kharif,679,Tur,1
PATNA,Kharif,1905,Tur,1
PATNA,Kharif,2182,Tur,1
PATNA,Kharif,2050,Tur,1
PATNA,Kharif,1663,Tur,1
PATNA,Kharif,1450,Tur,0
PURBI CHAMPARAN,Kharif,4475,Tur,0
PURBI CHAMPARAN,Kharif,3315,Tur,0
PURBI CHAMPARAN,Kharif,3079,Tur,1
PURBI CHAMPARAN,Kharif,6612,Tur,1
PURBI CHAMPARAN,Kharif,4391,Tur,0
PURBI CHAMPARAN,Kharif,3037,Tur,1
PURBI CHAMPARAN,Kharif,3242,Tur,1
PURBI CHAMPARAN,Kharif,1730,Tur,0
PURBI CHAMPARAN,Kharif,2139,Tur,0
PURBI CHAMPARAN,Kharif,1721,Tur,1
PURBI CHAMPARAN,Kharif,1843,Tur,1
PURBI CHAMPARAN,Kharif,1239,Tur,0
PURBI CHAMPARAN,Kharif,3134,Tur,0
PURBI CHAMPARAN,Kharif,4572,Tur,0
PURBI CHAMPARAN,Kharif,6030,Tur,0
PURBI CHAMPARAN,Kharif,2298,Tur,0
PURBI CHAMPARAN,Kharif,3389,Tur,1
PURBI CHAMPARAN,Kharif,2389,Tur,1
PURNIA,Kharif,420,Tur,0
PURNIA,Kharif,372,Tur,0
PURNIA,Kharif,168,Tur,1
PURNIA,Kharif,318,Tur,0
PURNIA,Kharif,187,Tur,1
PURNIA,Kharif,322,Tur,0
PURNIA,Kharif,8,Tur,1
PURNIA,Kharif,11,Tur,0
PURNIA,Kharif,86,Tur,0
PURNIA,Kharif,79,Tur,0
PURNIA,Kharif,125,Tur,1
PURNIA,Kharif,171,Tur,0
PURNIA,Kharif,140,Tur,1
PURNIA,Kharif,83,Tur,1
PURNIA,Kharif,266,Tur,1
PURNIA,Kharif,117,Tur,1
PURNIA,Kharif,180,Tur,1
PURNIA,Kharif,170,Tur,0
ROHTAS,Kharif,1395,Tur,1
ROHTAS,Kharif,2201,Tur,0
ROHTAS,Kharif,1018,Tur,1
ROHTAS,Kharif,1618,Tur,1
ROHTAS,Kharif,1537,Tur,1
ROHTAS,Kharif,1725,Tur,1
ROHTAS,Kharif,1376,Tur,1
ROHTAS,Kharif,923,Tur,1
ROHTAS,Kharif,1244,Tur,1
ROHTAS,Kharif,2247,Tur,1
ROHTAS,Kharif,1141,Tur,0
